file	hydrophobic	hbond	saltbridge	pistacking	pication	halogen	metal
/Volumes/GigiMurin/plip/sterol_lipids/BD1hv5-D-D-CPS2/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1hv5-E-A-CPS1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1hv5-E-E-CPS1/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1hv5-E-E-CPS2/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1hv5-F-F-CPS1/report.txt	7	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1hv5-F-F-CPS2/report.txt	2	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1i37-A-A-DHT1/report.txt	7	4	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1i38-A-A-DHT1/report.txt	8	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1i5r-A-A-HYC1/report.txt	10	12	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1i9j-H-H-TES1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1i9j-L-H-TES1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ibg-H-H-OBN1/report.txt	8	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ibg-L-H-OBN1/report.txt	1	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ie8-A-A-KH11/report.txt	11	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ie9-A-A-VDX1/report.txt	8	4	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1igj-A-B-DGX1/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1igj-B-B-DGX1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ihi-A-A-IU51/report.txt	7	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1iol-A-A-EST1/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-B-B-CPS1/report.txt	4	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-B-G-CPS1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-D-D-CPS1/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-D-D-CPS2/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-E-D-CPS1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-E-D-CPS2/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1irj-G-B-CPS1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1j78-B-B-VDY1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1j96-A-A-TES1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1j96-B-B-TES1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1j99-A-A-AND1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jgl-H-L-EST1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jgl-L-L-EST1/report.txt	8	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-A-B-ECO1/report.txt	3	0	0	1	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-B-B-ECO1/report.txt	8	2	1	0	1	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-D-H-ECO1/report.txt	0	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-F-F-ECO1/report.txt	7	2	0	0	1	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnn-H-H-EST1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnn-L-H-EST1/report.txt	3	1	0	1	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1jtv-A-A-TES1/report.txt	6	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1kdk-A-A-DHT1/report.txt	6	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1kdm-A-A-DHT1/report.txt	3	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhn-A-A-AON1/report.txt	5	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lho-A-A-AOM1/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhu-A-A-EST1/report.txt	7	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhv-A-A-NOG1/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhw-A-A-ESM1/report.txt	6	4	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lke-A-A-DOG1/report.txt	4	2	1	0	1	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lnm-A-A-DTX1/report.txt	6	1	1	0	1	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1lri-A-A-CLR1/report.txt	9	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1m2z-A-A-DEX1/report.txt	5	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mrq-A-A-STR1/report.txt	8	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-A-A-VDY1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-A-D-VDY1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-B-A-VDY1/report.txt	5	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-B-D-VDY1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-C-D-VDY1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-D-A-VDY1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-E-A-VDY1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-E-D-VDY1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1n83-A-A-CLR1/report.txt	12	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1nfq-A-A-AOI1/report.txt	8	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1nhz-A-A-4861/report.txt	8	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1o1v-A-A-TCH1/report.txt	6	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1o91-C-C-CPS1/report.txt	5	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ogx-A-A-EQU1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ogx-B-B-EQU1/report.txt	2	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ogz-A-A-EQU1/report.txt	6	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1oh0-A-A-EQU1/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1oh0-B-B-EQU1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1oho-A-A-EQU1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-A-A-ESR1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-B-B-ESR1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-C-C-ESR1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-D-D-ESR1/report.txt	8	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohs-A-A-5SD1/report.txt	10	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohs-B-B-5SD1/report.txt	9	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1os6-A-A-DXC1/report.txt	7	0	3	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1osv-A-A-CHC1/report.txt	9	5	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1osv-B-B-CHC1/report.txt	13	3	2	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ot7-A-A-CHC1/report.txt	8	5	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1ov4-A-A-AOX1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1p8d-A-A-CO11/report.txt	13	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1p8d-B-B-CO11/report.txt	13	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1p93-A-A-DEX1/report.txt	3	4	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1p93-B-B-DEX1/report.txt	2	5	0	1	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1pcg-A-A-EST1/report.txt	7	2	0	1	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1puc-A-A-CPS1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1q13-A-A-TES1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1q20-A-A-PLO1/report.txt	9	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1q22-A-A-AND1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-A-A-EQU1/report.txt	7	4	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-B-B-EQU1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-D-B-EQU1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-D-D-EQU1/report.txt	4	4	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qkt-A-A-EST1/report.txt	4	2	0	1	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qku-A-A-EST1/report.txt	6	3	0	1	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qyw-A-A-5SD1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1qyx-A-A-ASD1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1r1k-D-D-P1A1/report.txt	11	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1rjk-A-A-VDZ1/report.txt	11	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1rk3-A-A-VDX1/report.txt	6	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1rkg-A-A-VD11/report.txt	7	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1rkh-A-A-VD21/report.txt	8	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1s0x-A-A-C3S1/report.txt	11	4	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1s0z-A-A-EB11/report.txt	15	5	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1s19-A-A-MC91/report.txt	8	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1s9q-A-A-CHD1/report.txt	5	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1s9q-B-B-CHD1/report.txt	5	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1sqn-A-A-NDR1/report.txt	8	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1sqn-B-B-NDR1/report.txt	9	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1sr7-A-A-MOF1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t5z-A-A-DHT1/report.txt	8	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t63-A-A-DHT1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t65-A-A-DHT1/report.txt	5	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t73-A-A-DHT1/report.txt	8	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t74-A-A-DHT1/report.txt	7	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t76-A-A-DHT1/report.txt	5	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t79-A-A-DHT1/report.txt	8	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7f-A-A-DHT1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7m-A-A-DHT1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7r-A-A-DHT1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7t-A-A-DHT1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1tw4-A-A-CHD1/report.txt	10	3	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1tw4-A-A-CHD2/report.txt	10	2	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1tw4-B-B-CHD2/report.txt	8	2	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-A-B-CHD1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-A-C-CHD1/report.txt	2	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-B-B-CHD1/report.txt	0	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-C-C-CHD1/report.txt	0	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-C-C-CHD2/report.txt	6	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-G-O-CHD1/report.txt	2	0	2	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-J-C-CHD2/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-J-J-CHD1/report.txt	4	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-N-O-CHD1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-N-P-CHD1/report.txt	2	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-O-O-CHD1/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-P-P-CHD1/report.txt	0	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-P-P-CHD2/report.txt	6	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-T-B-CHD1/report.txt	2	0	2	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-W-P-CHD2/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-W-W-CHD1/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-A-B-CHD1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-A-C-CHD1/report.txt	2	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-B-B-CHD1/report.txt	0	3	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-C-CHD1/report.txt	0	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-C-CHD2/report.txt	6	1	1	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-P-CHD1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-G-O-CHD1/report.txt	0	0	2	0	0	0	0
