file	hydrophobic	hbond	saltbridge	pistacking	pication	halogen	metal
/Volumes/GigiMurin/plip/saccharo_lipid/BD2fnu-A-A-UD11/report.txt	1	4	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2fnu-A-B-UD11/report.txt	0	4	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2fnu-B-A-UD11/report.txt	0	4	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2fnu-B-B-UD11/report.txt	2	4	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2gn4-A-A-UD11/report.txt	0	15	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2gn4-B-B-UD11/report.txt	1	15	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2gn6-A-A-UD11/report.txt	1	11	5	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2gn6-B-B-UD11/report.txt	0	16	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2iu8-A-B-UD11/report.txt	0	8	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2iu8-B-B-UD11/report.txt	0	8	0	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2iu9-A-B-UD11/report.txt	0	3	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2iu9-B-B-UD11/report.txt	1	8	0	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2iu9-B-C-UD11/report.txt	0	6	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2iu9-C-C-UD11/report.txt	1	5	0	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2jf3-A-A-UD11/report.txt	0	7	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2oi5-A-A-UD11/report.txt	1	11	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2oi5-B-B-UD11/report.txt	2	18	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2oi6-A-A-UD11/report.txt	1	10	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2oi6-B-B-UD11/report.txt	1	18	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2oi7-A-A-UD11/report.txt	2	12	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2oi7-B-B-UD11/report.txt	2	18	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2poc-A-A-UD11/report.txt	1	7	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2poc-B-B-UD11/report.txt	1	7	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2poc-C-C-UD11/report.txt	0	8	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2poc-D-D-UD11/report.txt	1	6	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2put-A-A-UD11/report.txt	1	7	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2put-B-B-UD11/report.txt	1	5	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2put-C-C-UD11/report.txt	0	9	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2put-D-D-UD11/report.txt	1	5	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2puv-A-A-UD11/report.txt	1	8	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2puv-B-B-UD11/report.txt	1	7	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2puv-C-C-UD11/report.txt	0	8	2	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2puv-D-D-UD11/report.txt	1	6	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2qia-A-A-U201/report.txt	5	8	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2rl1-A-A-UD11/report.txt	2	9	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2rl2-A-A-UD11/report.txt	3	11	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2v0i-A-A-UD11/report.txt	1	9	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2yqj-A-A-UD11/report.txt	2	15	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2yqj-B-B-UD11/report.txt	2	14	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD2yqs-A-A-UD11/report.txt	2	11	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3beo-A-A-UD11/report.txt	3	15	8	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3beo-B-B-UD11/report.txt	3	15	8	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3d8v-A-A-UD11/report.txt	1	13	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3dj4-A-A-UD11/report.txt	1	14	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3kqj-A-A-UD11/report.txt	1	14	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3kr6-A-A-UD11/report.txt	1	13	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3lth-A-A-UD11/report.txt	1	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3mu3-A-A-LP51/report.txt	6	2	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3mu3-B-B-LP51/report.txt	5	3	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3q8x-D-D-UD11/report.txt	3	8	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3rgy-A-A-LP51/report.txt	6	4	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3rt4-C-C-LP51/report.txt	1	1	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3s2u-A-A-UD11/report.txt	1	17	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3spt-A-A-UD11/report.txt	2	14	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3st8-A-A-UD11/report.txt	3	15	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3swa-A-A-UD11/report.txt	1	11	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3swa-B-A-UD11/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3swa-B-B-UD11/report.txt	2	12	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3upk-A-A-UD11/report.txt	2	9	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-A-A-UD11/report.txt	2	12	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-B-B-UD11/report.txt	1	9	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-C-C-UD11/report.txt	3	11	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-D-D-UD11/report.txt	2	9	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-E-E-UD11/report.txt	1	9	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-F-F-UD11/report.txt	1	11	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-G-G-UD11/report.txt	2	11	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3v4t-H-H-UD11/report.txt	2	11	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vcy-A-A-UD11/report.txt	2	9	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vcy-B-B-UD11/report.txt	1	11	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vcy-C-C-UD11/report.txt	1	12	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vcy-D-D-UD11/report.txt	1	12	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vps-A-A-UD11/report.txt	2	14	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vps-B-B-UD11/report.txt	1	14	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vq1-C-C-LP51/report.txt	8	4	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vq1-D-D-LP51/report.txt	7	2	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vq2-C-C-LP51/report.txt	11	4	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD3vq2-D-D-LP51/report.txt	10	3	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4fkz-A-A-UD11/report.txt	3	14	8	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4fkz-B-B-UD11/report.txt	3	13	8	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4g3p-A-A-UD11/report.txt	3	15	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4g3q-A-A-UD11/report.txt	1	16	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4g3s-A-A-UD11/report.txt	2	15	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4g87-A-A-UD11/report.txt	3	15	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4g8a-C-C-LP51/report.txt	11	1	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4g8a-D-D-LP51/report.txt	9	3	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gf9-A-C-LP51/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gf9-C-C-LP51/report.txt	1	3	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gf9-D-C-LP51/report.txt	3	4	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4ggm-X-X-LP51/report.txt	10	2	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4guw-A-A-LP51/report.txt	3	6	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gz5-A-A-UD11/report.txt	2	15	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gz5-B-B-UD11/report.txt	1	14	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gz5-C-C-UD11/report.txt	1	17	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4gz5-D-D-UD11/report.txt	1	14	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4hoc-A-A-UD11/report.txt	2	12	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4hoc-B-B-UD11/report.txt	2	12	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4j6e-A-A-UDG1/report.txt	13	12	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4lkv-A-A-LP51/report.txt	0	1	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4lkv-C-C-LP51/report.txt	1	2	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4mdt-A-A-24G1/report.txt	6	8	5	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4mdt-B-B-24G1/report.txt	7	8	6	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4mdt-C-C-24G1/report.txt	6	10	5	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4mdt-D-D-24G1/report.txt	4	6	5	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4mix-A-A-UD11/report.txt	0	11	0	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4mix-B-B-UD11/report.txt	0	11	0	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4n3c-A-A-UD11/report.txt	2	15	3	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4nes-A-A-UD11/report.txt	1	14	6	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4oug-C-C-LP51/report.txt	1	3	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4oze-A-A-24G1/report.txt	3	11	7	0	1	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4oze-A-B-24G1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4oze-B-B-24G1/report.txt	1	12	7	0	1	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4r37-A-A-UD11/report.txt	1	5	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4r7u-A-A-UD11/report.txt	2	11	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4r7u-B-B-UD11/report.txt	1	11	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4r7u-C-C-UD11/report.txt	2	11	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4r7u-D-D-UD11/report.txt	2	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4wad-A-A-UD11/report.txt	2	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4wy2-A-A-U201/report.txt	8	1	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD4x7m-B-B-UD11/report.txt	3	16	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5b49-A-A-LP51/report.txt	10	10	5	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5b49-B-B-LP51/report.txt	8	8	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5b4a-A-A-LP51/report.txt	14	11	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5b4a-B-B-LP51/report.txt	9	9	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5b4b-A-A-LP51/report.txt	10	13	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5b4b-B-B-LP51/report.txt	11	9	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5bjv-A-A-UD11/report.txt	1	11	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5bjv-B-B-UD11/report.txt	2	9	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-B-B-UD11/report.txt	0	7	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-B-B-UD12/report.txt	0	5	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-D-D-UD11/report.txt	0	4	1	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-D-F-UD11/report.txt	1	3	2	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-D-F-UD12/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-E-E-UD11/report.txt	0	5	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-F-E-UD11/report.txt	0	3	2	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-F-F-UD11/report.txt	0	7	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dep-F-F-UD12/report.txt	0	5	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5dld-A-A-UD11/report.txt	3	12	7	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5h63-A-A-UD11/report.txt	1	17	2	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5h63-A-D-UD11/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5h63-B-B-UD11/report.txt	1	17	2	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5h63-B-C-UD11/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5h63-C-C-UD11/report.txt	0	14	0	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5h63-D-D-UD11/report.txt	0	15	0	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5ijd-C-C-LP51/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5ijd-D-D-LP51/report.txt	8	3	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5k8k-A-A-LP51/report.txt	13	7	7	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5klu-A-A-6UZ1/report.txt	5	2	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5klu-B-B-6UZ1/report.txt	4	2	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5tze-C-C-UD11/report.txt	1	18	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5tze-E-E-UD11/report.txt	1	17	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5tzj-A-A-UD11/report.txt	0	19	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD5tzj-C-C-UD11/report.txt	1	20	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6bwc-A-A-UD11/report.txt	2	11	1	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6bwc-B-B-UD11/report.txt	1	16	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6bwc-C-C-UD11/report.txt	1	14	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6bwc-D-D-UD11/report.txt	0	16	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6bwc-E-E-UD11/report.txt	1	17	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6bwc-F-F-UD11/report.txt	3	16	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6d49-A-A-FVP1/report.txt	3	9	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6d49-B-B-FVP1/report.txt	2	6	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6d4a-A-A-FVP1/report.txt	2	6	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6d4a-B-B-FVP1/report.txt	2	4	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6d9d-A-A-UD11/report.txt	1	8	2	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6d9e-A-A-UD11/report.txt	1	8	2	1	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6eyj-A-A-C5H1/report.txt	0	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6f30-A-A-UD11/report.txt	2	3	5	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6f30-B-B-UD11/report.txt	2	7	5	2	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6fwz-A-A-UD11/report.txt	3	10	6	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6g9v-B-B-UD11/report.txt	2	16	5	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h21-A-A-UD11/report.txt	1	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h21-B-B-UD11/report.txt	1	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h21-C-C-UD11/report.txt	1	14	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h2n-A-A-UD11/report.txt	1	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h2n-B-B-UD11/report.txt	1	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h2n-C-C-UD11/report.txt	1	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-A-A-UD11/report.txt	2	14	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-B-B-UD11/report.txt	1	12	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-C-C-UD11/report.txt	3	12	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-D-D-UD11/report.txt	3	11	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-E-E-UD11/report.txt	3	14	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-F-F-UD11/report.txt	2	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-G-G-UD11/report.txt	3	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-H-H-UD11/report.txt	4	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-I-I-UD11/report.txt	1	12	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-O-O-UD11/report.txt	1	13	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6h4m-Q-Q-UD11/report.txt	1	9	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6k0h-A-A-UD11/report.txt	3	10	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6p9q-A-A-U201/report.txt	4	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6p9r-A-A-U201/report.txt	5	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6p9s-A-A-U201/report.txt	4	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6p9t-A-A-U201/report.txt	4	10	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6ph9-A-A-LP51/report.txt	9	9	4	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6q0y-A-A-UD11/report.txt	1	11	1	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6q5e-A-A-LP51/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6r4g-A-A-UD11/report.txt	1	8	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6r4g-B-B-UD11/report.txt	0	9	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6r4j-A-A-UD11/report.txt	0	9	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6r4j-B-B-UD11/report.txt	0	6	3	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6svp-A-A-UD11/report.txt	1	7	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6svp-B-B-UD11/report.txt	0	9	2	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6vav-A-A-QTY1/report.txt	0	6	0	0	0	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6vlc-A-A-UD11/report.txt	0	14	4	1	1	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6vlc-C-C-UD11/report.txt	0	14	3	1	1	0	0
/Volumes/GigiMurin/plip/saccharo_lipid/BD6wj9-A-A-UD11/report.txt	1	8	1	0	0	0	0
