file	hydrophobic	hbond	saltbridge	pistacking	pication	halogen	metal
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-A-A-POL2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-A-A-POL3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-A-A-POL4/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-A-A-POL5/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-A-A-POL6/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-B-B-POL1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-B-B-POL2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-B-B-POL3/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1al4-B-B-POL4/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ami-A-A-MIC1/report.txt	1	7	6	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1apm-E-E-OCT1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1aq2-A-A-PYR1/report.txt	2	1	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ar6-4-4-MYR1/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ar7-4-4-MYR1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ar8-4-4-MYR1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ar9-4-4-MYR1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1asj-4-4-MYR1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1aua-A-A-BOG1/report.txt	2	5	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1aua-A-A-BOG2/report.txt	2	4	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ay2-A-A-HTO1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1aym-1-1-DAO1/report.txt	7	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1aym-4-4-MYR1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ayn-1-1-DAO1/report.txt	5	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ayn-4-4-MYR1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b0o-A-A-PLM1/report.txt	14	1	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b4e-A-A-SHF1/report.txt	8	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b4k-A-A-SHF1/report.txt	5	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b4k-B-B-SHF1/report.txt	5	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b4w-A-A-BOG1/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b4w-D-D-BOG1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b56-A-A-PLM1/report.txt	2	1	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b6t-B-B-COD1/report.txt	2	10	3	0	1	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1b87-A-A-ACO1/report.txt	2	10	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bcc-C-D-BOG1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bcc-D-D-BOG1/report.txt	0	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bcc-E-D-BOG1/report.txt	2	2	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bdw-A-A-ACY1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bdw-A-A-ACY2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bdw-B-B-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bdw-B-B-ACY2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bdw-B-B-ACY3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1be0-A-A-ACY1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1be2-A-A-PLM1/report.txt	12	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bev-1-1-MYR1/report.txt	9	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bez-A-A-ACY1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bez-A-A-ACY2/report.txt	0	1	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bj5-A-A-MYR1/report.txt	5	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bj5-A-A-MYR2/report.txt	2	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bj5-A-A-MYR3/report.txt	4	1	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bj5-A-A-MYR4/report.txt	5	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bj5-A-A-MYR5/report.txt	5	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bke-A-A-MYR1/report.txt	10	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bke-A-A-MYR2/report.txt	4	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bke-A-A-MYR3/report.txt	3	1	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bke-A-A-MYR4/report.txt	3	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bke-A-A-MYR5/report.txt	4	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bkv-B-B-ACY1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bkv-B-B-ACY2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bkv-B-B-ACY3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bkv-B-B-ACY4/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bkv-C-C-ACY1/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bl4-A-A-AP11/report.txt	8	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1boa-A-A-FUG1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bob-A-A-ACO1/report.txt	4	14	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1brr-B-B-OCT1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bs1-A-A-DAA1/report.txt	0	4	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bso-A-A-BRC1/report.txt	8	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1buc-A-A-CAA1/report.txt	1	8	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1bvr-A-A-THT1/report.txt	8	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1c0n-A-A-ACY1/report.txt	0	2	3	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1c1j-A-A-BOG1/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1c1j-B-B-BOG1/report.txt	1	2	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1c4o-A-A-BOG1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1c4o-A-A-BOG2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1c9y-A-A-NVA1/report.txt	1	3	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-A-A-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-A-C-ACY2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-B-B-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-B-B-ACY2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-C-C-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-C-C-ACY2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cag-C-C-ACY3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cay-A-A-ACY1/report.txt	3	2	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1caz-A-A-ACY1/report.txt	2	2	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cbx-A-A-BZS1/report.txt	2	3	7	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cdk-A-A-MYR1/report.txt	9	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cdk-B-B-MYR1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cea-A-A-ACA1/report.txt	4	5	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-A-A-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-A-A-ACY2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-A-A-ACY3/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-A-A-ACY4/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-B-A-ACY1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-B-A-ACY2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-B-B-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-C-C-ACY1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cgd-C-C-ACY2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1chw-A-A-HXC1/report.txt	9	7	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ci1-B-B-HEX1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ci1-B-B-HEX2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ci1-B-B-HEX3/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cjw-A-A-COT1/report.txt	8	10	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cls-D-D-DEC1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cly-H-H-NON1/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1clz-H-H-NON1/report.txt	1	2	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cmk-E-E-MYR1/report.txt	12	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cml-A-A-MLC1/report.txt	4	3	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cov-1-1-PLM1/report.txt	6	1	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cov-4-4-MYR1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cqe-A-A-BOG1/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cqe-A-A-BOG2/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cqe-A-A-BOG3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cqe-B-B-BOG1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cqe-B-B-BOG2/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1csc-A-A-CMC1/report.txt	0	8	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ctp-E-E-MYR1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-A-A-ACD1/report.txt	11	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-A-A-BOG1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-A-A-BOG2/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-A-A-BOG3/report.txt	3	4	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-B-B-ACD1/report.txt	9	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-B-B-BOG1/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cvu-B-B-BOG2/report.txt	2	4	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cw8-A-A-DXX1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX3/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX4/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX5/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX6/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX7/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-HEX8/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT2/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT3/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT4/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT5/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT6/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-OCT7/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-TRD1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-TRD2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-TRD3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-UND1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-UND2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-UND3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-A-A-UND4/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-HEX1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-HEX2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-HEX3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-HEX4/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT4/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT5/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT6/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT7/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT8/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-OCT9/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-TRD1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-TRD2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-TRD3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-UND1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-UND2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-UND3/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwq-B-B-UND4/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cwz-A-A-DXX1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cz2-A-A-E2P1/report.txt	9	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1cze-A-A-SIN1/report.txt	0	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1d2m-A-A-BOG1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1d2m-A-A-BOG2/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1d2m-A-A-BOG3/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1d4d-A-A-SIN1/report.txt	0	4	5	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1d4m-4-4-MYR1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1daf-A-A-DSD1/report.txt	1	6	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dag-A-A-DSD1/report.txt	0	7	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dah-A-A-DNN1/report.txt	1	4	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dai-A-A-DSD1/report.txt	1	5	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dak-A-A-DPU1/report.txt	1	5	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dd5-A-A-ACY1/report.txt	1	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dd5-A-A-ACY2/report.txt	0	1	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddk-A-A-ACY1/report.txt	0	1	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-A-A-BOG1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-A-A-PGX1/report.txt	13	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-B-B-BOG1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-B-B-PGX1/report.txt	13	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-C-C-BOG1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-C-C-PGX1/report.txt	15	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-D-D-BOG1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1ddx-D-D-PGX1/report.txt	14	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dgm-A-A-ACY1/report.txt	0	4	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1diy-A-A-ACD1/report.txt	17	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1diy-A-A-BOG1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1diy-A-A-BOG2/report.txt	3	2	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1diy-A-A-BOG3/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1diy-A-A-BOG4/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dkf-A-A-OLA1/report.txt	9	1	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dm3-A-A-ACO1/report.txt	2	4	0	0	2	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnu-C-C-ACY1/report.txt	1	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnu-C-C-ACY2/report.txt	0	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnu-C-C-ACY3/report.txt	1	0	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnu-D-D-ACY1/report.txt	1	0	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnu-D-D-ACY2/report.txt	0	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnu-D-D-ACY3/report.txt	1	0	3	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnw-C-C-ACY1/report.txt	1	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnw-C-C-ACY2/report.txt	0	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnw-C-C-ACY3/report.txt	1	0	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnw-D-D-ACY1/report.txt	0	0	2	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnw-D-D-ACY2/report.txt	0	0	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dnw-D-D-ACY3/report.txt	1	0	3	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dq2-A-A-ACY1/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dq2-A-B-ACY1/report.txt	0	1	1	0	0	0	0
/Volumes/GigiMurin/plip/Fatty_acyl/BD1dq2-B-A-ACY1/report.txt	0	1	1	0	0	0	0
